task_id,name,type,criticality,exec_time,actual_duration,deadline,release_time,mem_io_penalty,data_ready_cycle,wait_cycles,slack_time,cluster_id,assigned_chiplet,assigned_core,replica_core,start_cycle,finish_cycle,state
3482,price_opt53_path25,COMPUTE_HEAVY,MEDIUM,3415,3415,100000,0,0,862,222086,-1,1735,6,3,-1,222917,226332,COMPLETED
3483,price_opt53_path26,COMPUTE_HEAVY,MEDIUM,3030,3030,100000,0,0,863,231190,-1,1685,5,3,-1,232021,235051,COMPLETED
3484,price_opt53_path27,COMPUTE_HEAVY,MEDIUM,2652,2652,100000,0,0,565,187323,-1,1643,5,0,-1,187854,190506,COMPLETED
3485,price_opt53_path28,COMPUTE_HEAVY,MEDIUM,2026,2026,100000,0,0,864,165249,-1,1598,2,3,-1,166080,168106,COMPLETED
3486,price_opt53_path29,COMPUTE_HEAVY,MEDIUM,3655,3655,100000,0,0,566,136574,-1,1554,0,1,-1,137105,140760,COMPLETED
3487,price_opt53_path30,COMPUTE_HEAVY,MEDIUM,3368,3368,100000,0,0,866,171569,-1,1507,2,1,-1,172400,175768,COMPLETED
3488,price_opt53_path31,COMPUTE_HEAVY,MEDIUM,2377,2377,100000,0,0,565,195064,-1,1462,6,2,-1,195595,197972,COMPLETED
3489,price_opt53_path32,COMPUTE_HEAVY,MEDIUM,3967,3967,100000,0,0,863,254811,-1,1419,5,0,-1,255642,259609,COMPLETED
3490,price_opt53_path33,COMPUTE_HEAVY,MEDIUM,3853,3853,100000,0,0,865,182389,-1,1374,2,1,-1,183220,187073,COMPLETED
3491,price_opt53_path34,COMPUTE_HEAVY,MEDIUM,3236,3236,100000,0,0,863,266020,-1,1324,1,1,-1,266851,270087,COMPLETED
3492,price_opt53_path35,COMPUTE_HEAVY,MEDIUM,3698,3698,100000,0,0,866,279807,-1,1284,3,1,-1,280638,284336,COMPLETED
3493,price_opt53_path36,COMPUTE_HEAVY,MEDIUM,2256,2256,100000,0,0,864,197408,-1,1234,2,2,-1,198239,200495,COMPLETED
3494,price_opt53_path37,COMPUTE_HEAVY,MEDIUM,3881,3881,100000,0,0,866,292045,-1,1188,5,3,-1,292876,296757,COMPLETED
3495,price_opt53_path38,COMPUTE_HEAVY,MEDIUM,3179,3179,100000,0,0,866,295828,-1,1142,1,2,-1,296659,299838,COMPLETED
3496,price_opt53_path39,COMPUTE_HEAVY,MEDIUM,3238,3238,100000,0,0,865,309073,-1,1090,5,0,-1,309904,313142,COMPLETED
3497,price_opt53_path40,COMPUTE_HEAVY,MEDIUM,2830,2830,100000,0,0,1162,373847,-1,3026,3,3,-1,374978,377808,COMPLETED
3498,price_opt53_path41,COMPUTE_HEAVY,MEDIUM,3182,3182,100000,0,0,861,306722,-1,3022,4,0,-1,307553,310735,COMPLETED
3499,price_opt53_path42,COMPUTE_HEAVY,MEDIUM,2690,2690,100000,0,0,1165,265310,-1,961,2,2,-1,266441,269131,COMPLETED
3500,price_opt53_path43,COMPUTE_HEAVY,MEDIUM,3125,3125,100000,0,0,1166,383670,-1,914,4,1,-1,384801,387926,COMPLETED
3501,price_opt53_path44,COMPUTE_HEAVY,MEDIUM,2037,2037,100000,0,0,862,314382,-1,3009,6,0,-1,315213,317250,COMPLETED
3502,price_opt53_path45,COMPUTE_HEAVY,MEDIUM,3659,3659,100000,0,0,862,323542,-1,823,4,0,-1,324373,328032,COMPLETED
3503,price_opt53_path46,COMPUTE_HEAVY,MEDIUM,2931,2931,100000,0,0,1163,279187,-1,777,0,2,-1,280318,283249,COMPLETED
3504,price_opt53_path47,COMPUTE_HEAVY,MEDIUM,3431,3431,100000,0,0,863,332819,-1,729,1,2,-1,333650,337081,COMPLETED
3505,price_opt53_path48,COMPUTE_HEAVY,MEDIUM,2478,2478,100000,0,0,1166,281012,-1,681,2,3,-1,282143,284621,COMPLETED
3506,price_opt53_path49,COMPUTE_HEAVY,MEDIUM,2995,2995,100000,0,0,863,336361,-1,636,6,1,-1,337192,340187,COMPLETED
3507,price_opt53_path50,COMPUTE_HEAVY,MEDIUM,3668,3668,100000,0,0,1162,412057,-1,591,3,0,-1,413188,416856,COMPLETED
3508,price_opt53_path51,COMPUTE_HEAVY,MEDIUM,3418,3418,100000,0,0,1161,418844,-1,2983,5,0,-1,419975,423393,COMPLETED
3509,price_opt53_path52,COMPUTE_HEAVY,MEDIUM,2565,2565,100000,0,0,861,347465,-1,2980,1,2,-1,348296,350861,COMPLETED
3510,price_opt53_path53,COMPUTE_HEAVY,MEDIUM,3210,3210,100000,0,0,862,352723,-1,440,6,3,-1,353554,356764,COMPLETED
3511,price_opt53_path54,COMPUTE_HEAVY,MEDIUM,2321,2321,100000,0,0,865,367164,-1,395,3,1,-1,367995,370316,COMPLETED
3512,price_opt53_path55,COMPUTE_HEAVY,MEDIUM,2777,2777,100000,0,0,1464,463701,-1,353,3,1,-1,465132,467909,COMPLETED
3513,price_opt53_path56,COMPUTE_HEAVY,MEDIUM,2335,2335,100000,0,0,1165,416792,-1,305,4,1,-1,417923,420258,COMPLETED
3514,price_opt53_path57,COMPUTE_HEAVY,MEDIUM,2730,2730,100000,0,0,1465,333813,-1,266,0,1,-1,335244,337974,COMPLETED
3515,price_opt53_path58,COMPUTE_HEAVY,MEDIUM,2939,2939,100000,0,0,1165,423835,-1,221,4,0,-1,424966,427905,COMPLETED
3516,price_opt53_path59,COMPUTE_HEAVY,MEDIUM,2585,2585,100000,0,0,1164,312417,-1,175,0,1,-1,313548,316133,COMPLETED
3517,price_opt53_path60,COMPUTE_HEAVY,MEDIUM,2252,2252,100000,0,0,1163,442153,-1,130,4,1,-1,443284,445536,COMPLETED
3518,price_opt53_path61,COMPUTE_HEAVY,MEDIUM,3303,3303,100000,0,0,1163,321170,-1,91,0,1,-1,322301,325604,COMPLETED
3519,price_opt53_path62,COMPUTE_HEAVY,MEDIUM,2715,2715,100000,0,0,564,146782,-1,49,0,2,-1,147313,150028,COMPLETED
3520,price_opt53_path63,COMPUTE_HEAVY,MEDIUM,2002,2002,100000,0,0,1461,477933,-1,2930,1,3,-1,479364,481366,COMPLETED
3521,price_opt54_path0,COMPUTE_HEAVY,MEDIUM,3367,3367,100000,0,0,564,4297,-1,2894,3,0,-1,4828,8195,COMPLETED
3522,price_opt54_path1,COMPUTE_HEAVY,MEDIUM,2106,2106,100000,0,0,566,7964,-1,2844,2,1,-1,8495,10601,COMPLETED
3523,price_opt54_path2,COMPUTE_HEAVY,MEDIUM,3740,3740,100000,0,0,565,21678,-1,2798,5,1,-1,22209,25949,COMPLETED
3524,price_opt54_path3,COMPUTE_HEAVY,MEDIUM,3856,3856,100000,0,0,562,28805,-1,2747,3,3,-1,29336,33192,COMPLETED
3525,price_opt54_path4,COMPUTE_HEAVY,MEDIUM,3883,3883,100000,0,0,565,34890,-1,2707,5,0,-1,35421,39304,COMPLETED
3526,price_opt54_path5,COMPUTE_HEAVY,MEDIUM,3647,3647,100000,0,0,563,42115,-1,2656,3,2,-1,42646,46293,COMPLETED
3527,price_opt54_path6,COMPUTE_HEAVY,MEDIUM,3804,3804,100000,0,0,561,50337,-1,3162,4,0,-1,50868,54672,COMPLETED
3528,price_opt54_path7,COMPUTE_HEAVY,MEDIUM,3584,3584,100000,0,0,564,57517,-1,2560,5,2,-1,58048,61632,COMPLETED
3529,price_opt54_path8,COMPUTE_HEAVY,MEDIUM,3827,3827,100000,0,0,562,45973,-1,2515,2,1,-1,46504,50331,COMPLETED
3530,price_opt54_path9,COMPUTE_HEAVY,MEDIUM,2526,2526,100000,0,0,560,74633,-1,3150,1,1,-1,75164,77690,COMPLETED
3531,price_opt54_path10,COMPUTE_HEAVY,MEDIUM,3482,3482,100000,0,0,564,76338,-1,2428,6,0,-1,76869,80351,COMPLETED
3532,price_opt54_path11,COMPUTE_HEAVY,MEDIUM,3855,3855,100000,0,0,562,83463,-1,2386,6,2,-1,83994,87849,COMPLETED
3533,price_opt54_path12,COMPUTE_HEAVY,MEDIUM,2837,2837,100000,0,0,562,98588,-1,3135,1,3,-1,99119,101956,COMPLETED
3534,price_opt54_path13,COMPUTE_HEAVY,MEDIUM,3435,3435,100000,0,0,566,100362,-1,2299,3,2,-1,100893,104328,COMPLETED
3535,price_opt54_path14,COMPUTE_HEAVY,MEDIUM,2771,2771,100000,0,0,564,77593,-1,2249,2,2,-1,78124,80895,COMPLETED
3536,price_opt54_path15,COMPUTE_HEAVY,MEDIUM,2469,2469,100000,0,0,563,115558,-1,2202,4,3,-1,116089,118558,COMPLETED
3537,price_opt54_path16,COMPUTE_HEAVY,MEDIUM,2957,2957,100000,0,0,563,91986,-1,2149,0,2,-1,92517,95474,COMPLETED
3538,price_opt54_path17,COMPUTE_HEAVY,MEDIUM,2618,2618,100000,0,0,562,129339,-1,2104,4,2,-1,129870,132488,COMPLETED
3539,price_opt54_path18,COMPUTE_HEAVY,MEDIUM,3145,3145,100000,0,0,565,137569,-1,2057,6,1,-1,138100,141245,COMPLETED
3540,price_opt54_path19,COMPUTE_HEAVY,MEDIUM,2232,2232,100000,0,0,561,145886,-1,3112,4,2,-1,146417,148649,COMPLETED
3541,price_opt54_path20,COMPUTE_HEAVY,MEDIUM,3827,3827,100000,0,0,566,154724,-1,1959,6,2,-1,155255,159082,COMPLETED
3542,price_opt54_path21,COMPUTE_HEAVY,MEDIUM,3112,3112,100000,0,0,563,161224,-1,1909,5,1,-1,161755,164867,COMPLETED
3543,price_opt54_path22,COMPUTE_HEAVY,MEDIUM,2151,2151,100000,0,0,862,220206,-1,1867,5,2,-1,221037,223188,COMPLETED
3544,price_opt54_path23,COMPUTE_HEAVY,MEDIUM,2531,2531,100000,0,0,563,166411,-1,1826,6,0,-1,166942,169473,COMPLETED
3545,price_opt54_path24,COMPUTE_HEAVY,MEDIUM,3519,3519,100000,0,0,561,176589,-1,3092,4,2,-1,177120,180639,COMPLETED
3546,price_opt54_path25,COMPUTE_HEAVY,MEDIUM,3770,3770,100000,0,0,865,226451,-1,1734,5,0,-1,227282,231052,COMPLETED
3547,price_opt54_path26,COMPUTE_HEAVY,MEDIUM,3583,3583,100000,0,0,864,226698,-1,1684,4,0,-1,227529,231112,COMPLETED
3548,price_opt54_path27,COMPUTE_HEAVY,MEDIUM,3460,3460,100000,0,0,564,184153,-1,1642,4,3,-1,184684,188144,COMPLETED
3549,price_opt54_path28,COMPUTE_HEAVY,MEDIUM,2136,2136,100000,0,0,865,240041,-1,1597,1,1,-1,240872,243008,COMPLETED
3550,price_opt54_path29,COMPUTE_HEAVY,MEDIUM,3800,3800,100000,0,0,565,186525,-1,1553,6,0,-1,187056,190856,COMPLETED
3551,price_opt54_path30,COMPUTE_HEAVY,MEDIUM,3845,3845,100000,0,0,862,245355,-1,1506,1,3,-1,246186,250031,COMPLETED
3552,price_opt54_path31,COMPUTE_HEAVY,MEDIUM,2735,2735,100000,0,0,563,207454,-1,1461,5,2,-1,207985,210720,COMPLETED
3553,price_opt54_path32,COMPUTE_HEAVY,MEDIUM,3962,3962,100000,0,0,861,248874,-1,3057,4,1,-1,249705,253667,COMPLETED
3554,price_opt54_path33,COMPUTE_HEAVY,MEDIUM,2654,2654,100000,0,0,861,261825,-1,3053,5,2,-1,262656,265310,COMPLETED
3555,price_opt54_path34,COMPUTE_HEAVY,MEDIUM,3769,3769,100000,0,0,861,267621,-1,3050,1,3,-1,268452,272221,COMPLETED
3556,price_opt54_path35,COMPUTE_HEAVY,MEDIUM,3500,3500,100000,0,0,863,192609,-1,1283,2,0,-1,193440,196940,COMPLETED
3557,price_opt54_path36,COMPUTE_HEAVY,MEDIUM,2409,2409,100000,0,0,863,280639,-1,1233,1,1,-1,281470,283879,COMPLETED
3558,price_opt54_path37,COMPUTE_HEAVY,MEDIUM,2686,2686,100000,0,0,864,283888,-1,1187,4,1,-1,284719,287405,COMPLETED
3559,price_opt54_path38,COMPUTE_HEAVY,MEDIUM,3431,3431,100000,0,0,864,211834,-1,1141,0,2,-1,212665,216096,COMPLETED
3560,price_opt54_path39,COMPUTE_HEAVY,MEDIUM,3995,3995,100000,0,0,862,299411,-1,1089,4,0,-1,300242,304237,COMPLETED
3561,price_opt54_path40,COMPUTE_HEAVY,MEDIUM,2824,2824,100000,0,0,1165,374341,-1,1046,3,1,-1,375472,378296,COMPLETED
3562,price_opt54_path41,COMPUTE_HEAVY,MEDIUM,2295,2295,100000,0,0,861,307072,-1,3022,4,3,-1,307903,310198,COMPLETED
3563,price_opt54_path42,COMPUTE_HEAVY,MEDIUM,3965,3965,100000,0,0,1163,375986,-1,960,1,2,-1,377117,381082,COMPLETED
3564,price_opt54_path43,COMPUTE_HEAVY,MEDIUM,3313,3313,100000,0,0,1163,391504,-1,913,3,2,-1,392635,395948,COMPLETED
3565,price_opt54_path44,COMPUTE_HEAVY,MEDIUM,2074,2074,100000,0,0,864,315616,-1,867,6,1,-1,316447,318521,COMPLETED
3566,price_opt54_path45,COMPUTE_HEAVY,MEDIUM,3478,3478,100000,0,0,862,331502,-1,822,3,3,-1,332333,335811,COMPLETED
3567,price_opt54_path46,COMPUTE_HEAVY,MEDIUM,2969,2969,100000,0,0,1163,388863,-1,776,6,3,-1,389994,392963,COMPLETED
3568,price_opt54_path47,COMPUTE_HEAVY,MEDIUM,2414,2414,100000,0,0,861,329686,-1,2997,4,0,-1,330517,332931,COMPLETED
3569,price_opt54_path48,COMPUTE_HEAVY,MEDIUM,3525,3525,100000,0,0,1164,402117,-1,680,1,2,-1,403248,406773,COMPLETED
3570,price_opt54_path49,COMPUTE_HEAVY,MEDIUM,3725,3725,100000,0,0,861,337661,-1,2989,6,2,-1,338492,342217,COMPLETED
3571,price_opt54_path50,COMPUTE_HEAVY,MEDIUM,2612,2612,100000,0,0,1165,285654,-1,590,2,0,-1,286785,289397,COMPLETED
3572,price_opt54_path51,COMPUTE_HEAVY,MEDIUM,2333,2333,100000,0,0,1163,410054,-1,538,6,2,-1,411185,413518,COMPLETED
3573,price_opt54_path52,COMPUTE_HEAVY,MEDIUM,2689,2689,100000,0,0,865,345091,-1,489,6,0,-1,345922,348611,COMPLETED
3574,price_opt54_path53,COMPUTE_HEAVY,MEDIUM,2722,2722,100000,0,0,865,359606,-1,439,5,0,-1,360437,363159,COMPLETED
3575,price_opt54_path54,COMPUTE_HEAVY,MEDIUM,3890,3890,100000,0,0,861,362744,-1,2972,4,1,-1,363575,367465,COMPLETED
3576,price_opt54_path55,COMPUTE_HEAVY,MEDIUM,2487,2487,100000,0,0,1463,318567,-1,352,2,3,-1,319998,322485,COMPLETED
3577,price_opt54_path56,COMPUTE_HEAVY,MEDIUM,3000,3000,100000,0,0,1162,428127,-1,304,3,1,-1,429258,432258,COMPLETED
3578,price_opt54_path57,COMPUTE_HEAVY,MEDIUM,3536,3536,100000,0,0,1461,472131,-1,2958,5,1,-1,473562,477098,COMPLETED
3579,price_opt54_path58,COMPUTE_HEAVY,MEDIUM,3625,3625,100000,0,0,1166,434598,-1,220,3,0,-1,435729,439354,COMPLETED
3580,price_opt54_path59,COMPUTE_HEAVY,MEDIUM,2962,2962,100000,0,0,1165,431995,-1,174,6,3,-1,433126,436088,COMPLETED
3581,price_opt54_path60,COMPUTE_HEAVY,MEDIUM,2939,2939,100000,0,0,1163,450838,-1,129,3,1,-1,451969,454908,COMPLETED
3582,price_opt54_path61,COMPUTE_HEAVY,MEDIUM,2473,2473,100000,0,0,1163,448688,-1,90,6,3,-1,449819,452292,COMPLETED
3583,price_opt54_path62,COMPUTE_HEAVY,MEDIUM,3028,3028,100000,0,0,562,209439,-1,2935,1,3,-1,209970,212998,COMPLETED
3584,price_opt54_path63,COMPUTE_HEAVY,MEDIUM,3086,3086,100000,0,0,1463,340009,-1,7,0,1,-1,341440,344526,COMPLETED
3585,price_opt55_path0,COMPUTE_HEAVY,MEDIUM,2160,2160,100000,0,0,561,5925,-1,3186,3,3,-1,6456,8616,COMPLETED
3586,price_opt55_path1,COMPUTE_HEAVY,MEDIUM,3172,3172,100000,0,0,564,11633,-1,2843,1,2,-1,12164,15336,COMPLETED
3587,price_opt55_path2,COMPUTE_HEAVY,MEDIUM,3196,3196,100000,0,0,565,20784,-1,2797,4,3,-1,21315,24511,COMPLETED
3588,price_opt55_path3,COMPUTE_HEAVY,MEDIUM,2345,2345,100000,0,0,562,18562,-1,2746,2,2,-1,19093,21438,COMPLETED
3589,price_opt55_path4,COMPUTE_HEAVY,MEDIUM,2620,2620,100000,0,0,566,35732,-1,2706,4,0,-1,36263,38883,COMPLETED
3590,price_opt55_path5,COMPUTE_HEAVY,MEDIUM,3240,3240,100000,0,0,564,31300,-1,2655,2,1,-1,31831,35071,COMPLETED
3591,price_opt55_path6,COMPUTE_HEAVY,MEDIUM,3520,3520,100000,0,0,562,50185,-1,2612,1,0,-1,50716,54236,COMPLETED
3592,price_opt55_path7,COMPUTE_HEAVY,MEDIUM,3391,3391,100000,0,0,564,56913,-1,2559,4,1,-1,57444,60835,COMPLETED
3593,price_opt55_path8,COMPUTE_HEAVY,MEDIUM,3923,3923,100000,0,0,566,66823,-1,2514,1,1,-1,67354,71277,COMPLETED
3594,price_opt55_path9,COMPUTE_HEAVY,MEDIUM,2516,2516,100000,0,0,563,51515,-1,2473,2,2,-1,52046,54562,COMPLETED
3595,price_opt55_path10,COMPUTE_HEAVY,MEDIUM,2471,2471,100000,0,0,566,82022,-1,2427,5,0,-1,82553,85024,COMPLETED
3596,price_opt55_path11,COMPUTE_HEAVY,MEDIUM,2126,2126,100000,0,0,560,89413,-1,3141,3,0,-1,89944,92070,COMPLETED
3597,price_opt55_path12,COMPUTE_HEAVY,MEDIUM,3225,3225,100000,0,0,566,99507,-1,2346,1,1,-1,100038,103263,COMPLETED
3598,price_opt55_path13,COMPUTE_HEAVY,MEDIUM,3349,3349,100000,0,0,564,69656,-1,2298,2,2,-1,70187,73536,COMPLETED
3599,price_opt55_path14,COMPUTE_HEAVY,MEDIUM,3070,3070,100000,0,0,561,109023,-1,3128,5,1,-1,109554,112624,COMPLETED
3600,price_opt55_path15,COMPUTE_HEAVY,MEDIUM,3367,3367,100000,0,0,562,116191,-1,2201,3,1,-1,116722,120089,COMPLETED
3601,price_opt55_path16,COMPUTE_HEAVY,MEDIUM,2890,2890,100000,0,0,566,124028,-1,2148,6,1,-1,124559,127449,COMPLETED
3602,price_opt55_path17,COMPUTE_HEAVY,MEDIUM,3767,3767,100000,0,0,563,133234,-1,2103,3,0,-1,133765,137532,COMPLETED
3603,price_opt55_path18,COMPUTE_HEAVY,MEDIUM,3748,3748,100000,0,0,565,138374,-1,2056,5,3,-1,138905,142653,COMPLETED
3604,price_opt55_path19,COMPUTE_HEAVY,MEDIUM,2969,2969,100000,0,0,566,146853,-1,2006,4,0,-1,147384,150353,COMPLETED
3605,price_opt55_path20,COMPUTE_HEAVY,MEDIUM,3001,3001,100000,0,0,562,153303,-1,1958,5,2,-1,153834,156835,COMPLETED
3606,price_opt55_path21,COMPUTE_HEAVY,MEDIUM,2380,2380,100000,0,0,562,162822,-1,3105,1,2,-1,163353,165733,COMPLETED
3607,price_opt55_path22,COMPUTE_HEAVY,MEDIUM,3511,3511,100000,0,0,865,212770,-1,1866,4,2,-1,213601,217112,COMPLETED
3608,price_opt55_path23,COMPUTE_HEAVY,MEDIUM,3205,3205,100000,0,0,562,170054,-1,3095,1,1,-1,170585,173790,COMPLETED
3609,price_opt55_path24,COMPUTE_HEAVY,MEDIUM,2888,2888,100000,0,0,562,180980,-1,1776,5,2,-1,181511,184399,COMPLETED
3610,price_opt55_path25,COMPUTE_HEAVY,MEDIUM,3842,3842,100000,0,0,864,219918,-1,1733,4,1,-1,220749,224591,COMPLETED
3611,price_opt55_path26,COMPUTE_HEAVY,MEDIUM,2187,2187,100000,0,0,865,229893,-1,1683,3,2,-1,230724,232911,COMPLETED
3612,price_opt55_path27,COMPUTE_HEAVY,MEDIUM,3274,3274,100000,0,0,562,185155,-1,1641,3,3,-1,185686,188960,COMPLETED
3613,price_opt55_path28,COMPUTE_HEAVY,MEDIUM,2820,2820,100000,0,0,866,168463,-1,1596,0,2,-1,169294,172114,COMPLETED
3614,price_opt55_path29,COMPUTE_HEAVY,MEDIUM,3510,3510,100000,0,0,562,196298,-1,1552,5,1,-1,196829,200339,COMPLETED
3615,price_opt55_path30,COMPUTE_HEAVY,MEDIUM,3025,3025,100000,0,0,862,243937,-1,3066,3,2,-1,244768,247793,COMPLETED
3616,price_opt55_path31,COMPUTE_HEAVY,MEDIUM,3390,3390,100000,0,0,561,197799,-1,3062,4,2,-1,198330,201720,COMPLETED
3617,price_opt55_path32,COMPUTE_HEAVY,MEDIUM,2148,2148,100000,0,0,862,249340,-1,1418,4,0,-1,250171,252319,COMPLETED
3618,price_opt55_path33,COMPUTE_HEAVY,MEDIUM,2745,2745,100000,0,0,866,259437,-1,1373,1,3,-1,260268,263013,COMPLETED
3619,price_opt55_path34,COMPUTE_HEAVY,MEDIUM,2715,2715,100000,0,0,862,268721,-1,3050,1,2,-1,269552,272267,COMPLETED
3620,price_opt55_path35,COMPUTE_HEAVY,MEDIUM,3489,3489,100000,0,0,861,272674,-1,3044,6,2,-1,273505,276994,COMPLETED
3621,price_opt55_path36,COMPUTE_HEAVY,MEDIUM,2538,2538,100000,0,0,862,283523,-1,3041,3,3,-1,284354,286892,COMPLETED
3622,price_opt55_path37,COMPUTE_HEAVY,MEDIUM,3432,3432,100000,0,0,866,294396,-1,1186,3,1,-1,295227,298659,COMPLETED
3623,price_opt55_path38,COMPUTE_HEAVY,MEDIUM,2216,2216,100000,0,0,863,296257,-1,1140,6,3,-1,297088,299304,COMPLETED
3624,price_opt55_path39,COMPUTE_HEAVY,MEDIUM,2447,2447,100000,0,0,860,309888,-1,3031,3,2,-1,310719,313166,COMPLETED
3625,price_opt55_path40,COMPUTE_HEAVY,MEDIUM,3595,3595,100000,0,0,1165,260577,-1,1045,2,0,-1,261708,265303,COMPLETED
3626,price_opt55_path41,COMPUTE_HEAVY,MEDIUM,2144,2144,100000,0,0,865,311411,-1,1002,1,2,-1,312242,314386,COMPLETED
3627,price_opt55_path42,COMPUTE_HEAVY,MEDIUM,2707,2707,100000,0,0,1164,268200,-1,959,0,3,-1,269331,272038,COMPLETED
3628,price_opt55_path43,COMPUTE_HEAVY,MEDIUM,3229,3229,100000,0,0,1161,387954,-1,3013,5,3,-1,389085,392314,COMPLETED
3629,price_opt55_path44,COMPUTE_HEAVY,MEDIUM,3333,3333,100000,0,0,861,315800,-1,3009,6,2,-1,316631,319964,COMPLETED
3630,price_opt55_path45,COMPUTE_HEAVY,MEDIUM,2554,2554,100000,0,0,861,326386,-1,3005,1,2,-1,327217,329771,COMPLETED
3631,price_opt55_path46,COMPUTE_HEAVY,MEDIUM,3322,3322,100000,0,0,1163,396533,-1,775,5,3,-1,397664,400986,COMPLETED
3632,price_opt55_path47,COMPUTE_HEAVY,MEDIUM,3397,3397,100000,0,0,864,238190,-1,728,0,3,-1,239021,242418,COMPLETED
3633,price_opt55_path48,COMPUTE_HEAVY,MEDIUM,2913,2913,100000,0,0,1162,287293,-1,679,0,1,-1,288424,291337,COMPLETED
3634,price_opt55_path49,COMPUTE_HEAVY,MEDIUM,3296,3296,100000,0,0,863,347434,-1,635,5,0,-1,348265,351561,COMPLETED
3635,price_opt55_path50,COMPUTE_HEAVY,MEDIUM,2946,2946,100000,0,0,1163,408423,-1,589,1,2,-1,409554,412500,COMPLETED
3636,price_opt55_path51,COMPUTE_HEAVY,MEDIUM,2812,2812,100000,0,0,1166,419936,-1,537,5,1,-1,421067,423879,COMPLETED
3637,price_opt55_path52,COMPUTE_HEAVY,MEDIUM,3026,3026,100000,0,0,865,351313,-1,488,5,1,-1,352144,355170,COMPLETED
3638,price_opt55_path53,COMPUTE_HEAVY,MEDIUM,2047,2047,100000,0,0,864,358442,-1,438,4,3,-1,359273,361320,COMPLETED
3639,price_opt55_path54,COMPUTE_HEAVY,MEDIUM,2182,2182,100000,0,0,865,256179,-1,394,2,1,-1,257010,259192,COMPLETED
3640,price_opt55_path55,COMPUTE_HEAVY,MEDIUM,2282,2282,100000,0,0,1466,463123,-1,351,1,2,-1,464554,466836,COMPLETED
3641,price_opt55_path56,COMPUTE_HEAVY,MEDIUM,2438,2438,100000,0,0,1161,419046,-1,2964,6,2,-1,420177,422615,COMPLETED
3642,price_opt55_path57,COMPUTE_HEAVY,MEDIUM,2963,2963,100000,0,0,1464,462426,-1,265,6,2,-1,463857,466820,COMPLETED
3643,price_opt55_path58,COMPUTE_HEAVY,MEDIUM,3346,3346,100000,0,0,1161,427133,-1,2954,6,1,-1,428264,431610,COMPLETED
3644,price_opt55_path59,COMPUTE_HEAVY,MEDIUM,2639,2639,100000,0,0,1165,442766,-1,173,5,3,-1,443897,446536,COMPLETED
3645,price_opt55_path60,COMPUTE_HEAVY,MEDIUM,3048,3048,100000,0,0,1161,446204,-1,2945,1,1,-1,447335,450383,COMPLETED
3646,price_opt55_path61,COMPUTE_HEAVY,MEDIUM,3375,3375,100000,0,0,1166,456789,-1,89,5,3,-1,457920,461295,COMPLETED
3647,price_opt55_path62,COMPUTE_HEAVY,MEDIUM,3239,3239,100000,0,0,562,204806,-1,2934,6,3,-1,205337,208576,COMPLETED
3648,price_opt55_path63,COMPUTE_HEAVY,MEDIUM,2435,2435,100000,0,0,1464,468382,-1,6,6,2,-1,469813,472248,COMPLETED
3649,price_opt56_path0,COMPUTE_HEAVY,MEDIUM,2362,2362,100000,0,0,565,3616,-1,2893,2,2,-1,4147,6509,COMPLETED
3650,price_opt56_path1,COMPUTE_HEAVY,MEDIUM,3963,3963,100000,0,0,564,11845,-1,2842,0,3,-1,12376,16339,COMPLETED
3651,price_opt56_path2,COMPUTE_HEAVY,MEDIUM,3433,3433,100000,0,0,562,20617,-1,2796,3,1,-1,21148,24581,COMPLETED
3652,price_opt56_path3,COMPUTE_HEAVY,MEDIUM,2507,2507,100000,0,0,561,23630,-1,3174,6,1,-1,24161,26668,COMPLETED
3653,price_opt56_path4,COMPUTE_HEAVY,MEDIUM,3288,3288,100000,0,0,563,36613,-1,2705,3,2,-1,37144,40432,COMPLETED
3654,price_opt56_path5,COMPUTE_HEAVY,MEDIUM,3252,3252,100000,0,0,561,44466,-1,3166,3,0,-1,44997,48249,COMPLETED
3655,price_opt56_path6,COMPUTE_HEAVY,MEDIUM,2333,2333,100000,0,0,564,37796,-1,2611,0,1,-1,38327,40660,COMPLETED
3656,price_opt56_path7,COMPUTE_HEAVY,MEDIUM,2841,2841,100000,0,0,563,61538,-1,2558,3,3,-1,62069,64910,COMPLETED
3657,price_opt56_path8,COMPUTE_HEAVY,MEDIUM,3905,3905,100000,0,0,566,49793,-1,2513,0,1,-1,50324,54229,COMPLETED
3658,price_opt56_path9,COMPUTE_HEAVY,MEDIUM,3919,3919,100000,0,0,566,75250,-1,2472,1,3,-1,75781,79700,COMPLETED
3659,price_opt56_path10,COMPUTE_HEAVY,MEDIUM,2435,2435,100000,0,0,562,81935,-1,3146,3,1,-1,82466,84901,COMPLETED
3660,price_opt56_path11,COMPUTE_HEAVY,MEDIUM,2014,2014,100000,0,0,563,89282,-1,2385,5,3,-1,89813,91827,COMPLETED
3661,price_opt56_path12,COMPUTE_HEAVY,MEDIUM,3133,3133,100000,0,0,566,71472,-1,2345,0,1,-1,72003,75136,COMPLETED
3662,price_opt56_path13,COMPUTE_HEAVY,MEDIUM,2848,2848,100000,0,0,563,108236,-1,2297,1,1,-1,108767,111615,COMPLETED
3663,price_opt56_path14,COMPUTE_HEAVY,MEDIUM,2124,2124,100000,0,0,561,109888,-1,3128,5,2,-1,110419,112543,COMPLETED
